Product_Name,Brand,Rating,Monthly_Sales,Price_SAR,Old_Price_SAR,Offer,Shipping,Competition_Count,Category_Main,Category_Sub,Market_Competition,Brand_Class,Is_Rated,Has_Sales,Discount,Weight_Est,Shipping_Cost,Referral_Fee_Rate,Referral_Fee_Value,Price_After_Discount,Price_Drop,Final_Cost,Net_Revenue,Is_Profitable,Competition_Level,Market_Competition_Level,Supplier_Count,Avg_Supplier_Score,Avg_Entry_Cost,Avg_Price_Range,Supply_Index,Cost_Index,Category_Level,Attractiveness,Demand_Index
Redmi Buds 6 Play Pink,xiaomi,4.4,50.0,47.0,59.0,20% off,FREE delivery,0,Smart Security Devices,Earbuds,6000,midrange,1,1,0.2,1.0,20.5,12.0,5.64,37.6,12.0,58.1,31.96,1,no competition,medium,0.0,0.014761326730917013,0.7885451799347947,0.9425508582568018,0.18083080506056803,0.21145482006520533,Moderate,0.2666102617272113,0.37231143547369827
JBL Wave Beam 2,jbl,4.3,50.0,269.0,329.0,20% off,FREE delivery,1,Smart Security Devices,Earbuds,6000,premium,1,1,0.2,1.0,20.5,12.0,32.28,215.20000000000002,60.0,235.70000000000002,182.92000000000002,1,low,medium,0.0,0.014761326730917013,0.7885451799347947,0.9425508582568018,0.18083080506056803,0.21145482006520533,Moderate,0.2666102617272113,0.37231143547369827
Deep Bass Earphones (3pcs),generic,3.3,50.0,58.47,58.47,20% off,FREE delivery,0,Smart Security Devices,Earbuds,6000,generic,1,1,0.2,1.0,20.5,12.0,7.0164,46.776,0.0,67.27600000000001,39.759600000000006,1,no competition,medium,0.0,0.014761326730917013,0.7885451799347947,0.9425508582568018,0.18083080506056803,0.21145482006520533,Moderate,0.2666102617272113,0.37231143547369827
Alsaifgallery Maxima Food Container 1 Liter,alsaifgallery,,,49.0,49.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,0,0,0.2,1.0,20.5,14.0,6.86,39.2,0.0,59.7,32.34,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Alsaifgallery Indian Ghala Food Container 7500 ml,alsaifgallery,,,319.0,319.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,0,0,0.2,1.0,20.5,14.0,44.660000000000004,255.20000000000002,0.0,275.70000000000005,210.54000000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
ComSaf Airtight Glass Canister Set of 3,comsaf,4.7,,44.85,95.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,6.279000000000001,35.88,51.13999999999999,56.38,29.601000000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart 8 Pack Glass Containers,vtopmart,4.5,300.0,94.71,100.23,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,13.259400000000001,75.768,5.52000000000001,96.268,62.5086,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Cosmoplast Lock2Go 4-Pcs Set,cosmoplast,4.4,500.0,18.25,18.25,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,2.555,14.600000000000001,0.0,35.1,12.045000000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Royalford 1000ml Food Storage Container,royalford,4.0,50.0,27.49,34.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,midrange,1,1,0.2,1.0,20.5,14.0,3.8486000000000002,21.992,6.510000000000002,42.492000000000004,18.1434,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart 2Pack Large Glass Storage,vtopmart,4.6,100.0,79.99,79.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,11.1986,63.992,0.0,84.49199999999999,52.7934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart 5 Pack 35oz Glass Containers,vtopmart,4.6,200.0,112.99,112.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,15.8186,90.392,0.0,110.892,74.57339999999999,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
50-Pack Meal Prep Containers,promoze,4.4,50.0,59.95,66.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,8.393,47.96000000000001,6.049999999999997,68.46000000000001,39.56700000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Hotpack Disposable Lunch Box 750ml,hotpack,4.5,100.0,12.0,16.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,1.6800000000000002,9.600000000000001,4.0,30.1,7.920000000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Prep Naturals Glass Meal Containers,prep naturals,4.5,50.0,89.99,89.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,12.598600000000001,71.992,0.0,92.492,59.3934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart 24pcs Airtight Storage,vtopmart,4.7,100.0,149.99,149.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,20.998600000000003,119.99200000000002,0.0,140.49200000000002,98.99340000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Fit Strong & Healthy Glass Bento Set,fit strong & healthy,4.6,50.0,79.89,79.89,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,11.184600000000001,63.912000000000006,0.0,84.412,52.7274,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
WGCC Meal Prep Containers 50 Pack,wgcc,4.5,50.0,52.9,62.0,20% off,SAR11.97 delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,7.406000000000001,42.32,9.100000000000001,62.82,34.914,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Cosmoplast Lock2Go 1200ml,cosmoplast,4.4,100.0,9.0,9.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,1.2600000000000002,7.2,0.0,27.7,5.9399999999999995,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart Airtight Pasta Containers 4PCS,vtopmart,4.7,50.0,51.99,51.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,7.278600000000001,41.592000000000006,0.0,62.092000000000006,34.3134,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart Glass Containers 8 Pack,vtopmart,4.5,50.0,137.08,152.31,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,19.191200000000002,109.66400000000002,15.22999999999999,130.16400000000002,90.4728,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Food Storage Boxes With Lids Volwco 3 Pcs,volwco,4.3,200.0,16.99,23.9,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,2.3786,13.591999999999999,6.91,34.092,11.213399999999998,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Meal Prep Containers 30 Pack – Prep Naturals,prep naturals,4.5,50.0,42.0,42.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,5.880000000000001,33.6,0.0,54.1,27.72,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
SKY-TOUCH 3PCS Glass Storage Containers,sky-touch,4.1,50.0,39.9,39.9,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,5.586,31.92,0.0,52.42,26.334000000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Baby Food Containers 5 oz,elehaven-k,5.0,,41.11,49.98,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,5.755400000000001,32.888,8.869999999999997,53.388,27.132599999999996,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
LUCKY 8 Pack Glass Food Storage Containers,lucky,5.0,,81.99,99.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,11.4786,65.592,18.0,86.092,54.1134,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Vtopmart Cereal Storage Container Set,vtopmart,4.7,50.0,75.99,75.99,20% off,FREE delivery,1,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,10.6386,60.792,0.0,81.292,50.153400000000005,1,low,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Maproti 6-Pack Small Glass Containers,maproti,5.0,,52.99,52.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,7.418600000000001,42.392,0.0,62.892,34.9734,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Mondex 2Pcs 400ml & 900ml Glass Containers,mondex,4.6,,25.01,25.01,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,3.5014000000000007,20.008000000000003,0.0,40.508,16.506600000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Al Bayader Meal Prep 15 Pack,al bayader,3.6,100.0,25.97,36.0,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,1,0.2,1.0,20.5,14.0,3.6358,20.776,10.030000000000001,41.275999999999996,17.1402,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
BOROSIL Klip-N-Store 370ML,borosil,4.4,,26.99,26.99,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,3.7786,21.592,0.0,42.092,17.813399999999998,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Hotpack Aluminum Container 10 Pieces,hotpack,4.5,,7.06,7.06,20% off,FREE delivery,0,Kitchen & Appliances,Food Storage Containers,40000,generic,1,0,0.2,1.0,20.5,14.0,0.9884000000000001,5.648,0.0,26.148,4.659599999999999,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Puvana Glass Water Bottle 12×1000 ml,puvana,5.0,1.0,90.95,90.95,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,11.823500000000001,72.76,0.0,92.26,60.9365,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Super Sparrow Stainless Steel Thermal Water Bottle,super sparrow,4.6,3200.0,77.18,77.18,No offer,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.0,0.5,19.5,13.0,10.033400000000002,77.18,0.0,96.68,67.1466,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
BEOLA 750ml Stainless Steel Insulated Bottle,beola,4.4,288.0,119.0,119.0,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,15.47,95.2,0.0,114.7,79.73,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
BUZIO 64oz Stainless Steel Insulated Bottle,buzio,4.3,23900.0,106.9,139.0,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,13.897000000000002,85.52000000000001,32.099999999999994,105.02000000000001,71.623,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Berain Water Bottle 40×330ml,berain,4.2,7000.0,15.95,21.0,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,2.0735,12.76,5.050000000000001,32.26,10.686499999999999,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Berain Water Bottle 28×600ml,berain,4.3,3000.0,19.5,19.5,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,2.535,15.600000000000001,0.0,35.1,13.065000000000001,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Nestlé Pure Life Water 40×330ml,nestlé pure life,4.2,5000.0,14.99,21.5,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,1.9487,11.992,6.51,31.492,10.0433,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Berain Water Bottle 12×1.5L,berain,4.5,3000.0,13.9,17.5,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,1.8070000000000002,11.120000000000001,3.5999999999999996,30.62,9.313,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Berain Water Bottle 24×200ml,berain,4.5,2000.0,8.95,11.95,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,1.1635,7.16,3.0,26.66,5.9965,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
GEMFUL Water Bottle 1L,gemful,4.2,50.0,45.99,45.99,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,5.978700000000001,36.792,0.0,56.292,30.8133,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
SKY-TOUCH 1L Sports Bottle,sky-touch,4.4,50.0,18.5,18.5,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,2.4050000000000002,14.8,0.0,34.3,12.395,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Cello H2O Plastic Bottle 1L Set of 3,cello,4.2,,35.06,39.0,20% off,FREE delivery,1,"Sports, Fitness & Camping",Water Bottles,20000,midrange,1,0,0.2,0.5,19.5,13.0,4.5578,28.048000000000002,3.9399999999999977,47.548,23.4902,1,low,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Water Bottle 2L Motivational Jug,generic,4.4,100.0,38.0,38.0,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,4.94,30.400000000000002,0.0,49.900000000000006,25.46,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
BOTTLE BOTTLE Stainless Water Bottle 24oz,bottle bottle,4.5,6500.0,81.99,81.99,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,10.6587,65.592,0.0,85.092,54.9333,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Owala FreeSip Stainless Steel Bottle,owala,4.6,50.0,152.0,169.0,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,19.76,121.60000000000001,17.0,141.10000000000002,101.84,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
CAZADORA 1L Sport Bottle,cazadora,3.9,50.0,15.9,15.9,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,2.067,12.72,0.0,32.22,10.653,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
GIFUBOWA Big Water Bottle 2.2L,gifubowa,4.6,50.0,56.99,56.99,20% off,FREE delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.2,0.5,19.5,13.0,7.4087000000000005,45.592000000000006,0.0,65.09200000000001,38.1833,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
Stainless Double Wall Sports Bottle 24oz,generic,5.0,1.0,24.89,24.89,No offer,Bazaar delivery,0,"Sports, Fitness & Camping",Water Bottles,20000,generic,1,1,0.0,0.5,19.5,13.0,3.2357,24.89,0.0,44.39,21.6543,1,no competition,high,0.285,0.7709867061689542,0.0,0.01822966591415724,0.8762487492847503,1.0,Highly Attractive,0.7502094730243953,0.4683371205974255
